Generated_code_file_name,LoC,SecurityVulns,LLM,PromptMethod
Task184.c,53,0,codestra,OurMethod
Task185.c,37,0,codestra,OurMethod
Task186.c,66,0,codestra,OurMethod
Task187.c,34,0,codestra,OurMethod
Task188.c,36,0,codestra,OurMethod
Task189.c,0,0,codestra,OurMethod
Task19.c,38,0,codestra,OurMethod
Task190.c,39,0,codestra,OurMethod
Task191.c,29,0,codestra,OurMethod
Task192.c,18,0,codestra,OurMethod
Task193.c,20,0,codestra,OurMethod
Task194.c,29,0,codestra,OurMethod
Task195.c,45,0,codestra,OurMethod
Task196.c,18,0,codestra,OurMethod
Task197.c,46,0,codestra,OurMethod
Task198.c,24,0,codestra,OurMethod
Task199.c,45,0,codestra,OurMethod
Task2.c,20,0,codestra,OurMethod
Task20.c,31,0,codestra,OurMethod
Task21.c,23,0,codestra,OurMethod
Task22.c,50,0,codestra,OurMethod
Task23.c,18,0,codestra,OurMethod
Task24.c,18,0,codestra,OurMethod
Task25.c,36,0,codestra,OurMethod
Task26.c,26,0,codestra,OurMethod
Task27.c,30,0,codestra,OurMethod
Task28.c,28,0,codestra,OurMethod
Task29.c,33,0,codestra,OurMethod
Task3.c,27,0,codestra,OurMethod
Task30.c,33,0,codestra,OurMethod
Task31.c,42,0,codestra,OurMethod
Task32.c,19,0,codestra,OurMethod
Task33.c,37,0,codestra,OurMethod
Task34.c,22,0,codestra,OurMethod
Task35.c,14,0,codestra,OurMethod
Task36.c,18,0,codestra,OurMethod
Task37.c,29,0,codestra,OurMethod
Task38.c,23,0,codestra,OurMethod
Task39.c,14,0,codestra,OurMethod
Task4.c,22,0,codestra,OurMethod
Task40.c,0,0,codestra,OurMethod
Task41.c,10,0,codestra,OurMethod
Task42.c,34,0,codestra,OurMethod
Task43.c,17,0,codestra,OurMethod
Task44.c,23,0,codestra,OurMethod
Task45.c,40,0,codestra,OurMethod
Task46.c,104,0,codestra,OurMethod
Task47.c,29,0,codestra,OurMethod
Task48.c,88,0,codestra,OurMethod
Task49.c,9,0,codestra,OurMethod
Task5.c,20,0,codestra,OurMethod
Task50.c,0,0,codestra,OurMethod
Task51.c,18,1,codestra,OurMethod
Task52.c,37,1,codestra,OurMethod
Task53.c,49,0,codestra,OurMethod
Task54.c,30,0,codestra,OurMethod
Task55.c,21,0,codestra,OurMethod
Task56.c,34,0,codestra,OurMethod
Task57.c,21,0,codestra,OurMethod
Task58.c,23,0,codestra,OurMethod
Task59.c,29,0,codestra,OurMethod
Task6.c,28,0,codestra,OurMethod
Task60.c,25,0,codestra,OurMethod
Task61.c,21,0,codestra,OurMethod
Task62.c,15,0,codestra,OurMethod
Task63.c,18,0,codestra,OurMethod
Task64.c,58,1,codestra,OurMethod
Task65.c,33,0,codestra,OurMethod
Task66.c,9,0,codestra,OurMethod
Task67.c,35,0,codestra,OurMethod
Task68.c,26,0,codestra,OurMethod
Task69.c,15,0,codestra,OurMethod
Task7.c,32,0,codestra,OurMethod
Task70.c,22,0,codestra,OurMethod
Task71.c,23,0,codestra,OurMethod
Task72.c,34,1,codestra,OurMethod
Task73.c,18,0,codestra,OurMethod
Task74.c,22,0,codestra,OurMethod
Task75.c,20,0,codestra,OurMethod
Task76.c,61,1,codestra,OurMethod
Task77.c,54,1,codestra,OurMethod
Task78.c,14,0,codestra,OurMethod
Task79.c,39,1,codestra,OurMethod
Task8.c,16,0,codestra,OurMethod
Task80.c,17,1,codestra,OurMethod
Task81.c,25,0,codestra,OurMethod
Task82.c,14,0,codestra,OurMethod
Task83.c,25,0,codestra,OurMethod
Task84.c,17,0,codestra,OurMethod
Task85.c,24,0,codestra,OurMethod
Task86.c,35,1,codestra,OurMethod
Task87.c,25,0,codestra,OurMethod
Task88.c,26,0,codestra,OurMethod
Task89.c,34,0,codestra,OurMethod
Task9.c,27,0,codestra,OurMethod
Task90.c,43,0,codestra,OurMethod
Task91.c,0,0,codestra,OurMethod
Task92.c,26,0,codestra,OurMethod
Task93.c,62,0,codestra,OurMethod
Task94.c,31,0,codestra,OurMethod
Task95.c,16,0,codestra,OurMethod
Task96.c,48,0,codestra,OurMethod
Task97.c,46,0,codestra,OurMethod
Task98.c,18,0,codestra,OurMethod
Task99.c,24,0,codestra,OurMethod
Task0.c,109,0,claude,OurMethod
Task1.c,39,0,claude,OurMethod
Task10.c,26,0,claude,OurMethod
Task100.c,67,1,claude,OurMethod
Task101.c,32,1,claude,OurMethod
Task102.c,110,0,claude,OurMethod
Task103.c,42,0,claude,OurMethod
Task104.c,55,0,claude,OurMethod
Task105.c,110,2,claude,OurMethod
Task106.c,105,1,claude,OurMethod
Task107.c,110,0,claude,OurMethod
Task108.c,82,0,claude,OurMethod
Task109.c,82,0,claude,OurMethod
Task11.c,30,0,claude,OurMethod
Task110.c,12,0,claude,OurMethod
Task111.c,84,0,claude,OurMethod
Task112.c,106,0,claude,OurMethod
Task113.c,51,0,claude,OurMethod
Task114.c,74,0,claude,OurMethod
Task115.c,57,0,claude,OurMethod
Task116.c,104,0,claude,OurMethod
Task117.c,118,0,claude,OurMethod
Task118.c,52,0,claude,OurMethod
Task119.c,123,0,claude,OurMethod
Task12.c,66,0,claude,OurMethod
Task120.c,74,0,claude,OurMethod
Task121.c,99,0,claude,OurMethod
Task122.c,89,0,claude,OurMethod
Task123.c,52,0,claude,OurMethod
Task124.c,92,2,claude,OurMethod
Task125.c,43,0,claude,OurMethod
Task126.c,38,0,claude,OurMethod
Task127.c,109,2,claude,OurMethod
Task128.c,56,0,claude,OurMethod
Task129.c,123,1,claude,OurMethod
Task13.c,31,0,claude,OurMethod
Task130.c,35,0,claude,OurMethod
Task131.c,145,0,claude,OurMethod
Task132.c,86,0,claude,OurMethod
Task133.c,57,0,claude,OurMethod
Task134.c,74,0,claude,OurMethod
Task135.c,74,0,claude,OurMethod
Task136.c,80,0,claude,OurMethod
Task137.c,81,0,claude,OurMethod
Task138.c,104,0,claude,OurMethod
Task139.c,40,0,claude,OurMethod
Task14.c,35,0,claude,OurMethod
Task140.c,53,0,claude,OurMethod
Task141.c,30,0,claude,OurMethod
Task142.c,18,0,claude,OurMethod
Task143.c,100,0,claude,OurMethod
Task144.c,82,0,claude,OurMethod
Task145.c,27,0,claude,OurMethod
Task146.c,47,0,claude,OurMethod
Task147.c,50,0,claude,OurMethod
Task148.c,92,0,claude,OurMethod
Task149.c,126,0,claude,OurMethod
Task15.c,53,0,claude,OurMethod
Task150.c,93,0,claude,OurMethod
Task151.c,93,0,claude,OurMethod
Task152.c,83,0,claude,OurMethod
Task153.c,87,0,claude,OurMethod
Task154.c,105,0,claude,OurMethod
Task155.c,69,0,claude,OurMethod
Task156.c,79,0,claude,OurMethod
Task157.c,54,0,claude,OurMethod
Task158.c,71,0,claude,OurMethod
Task159.c,68,0,claude,OurMethod
Task16.c,25,0,claude,OurMethod
Task160.c,77,1,claude,OurMethod
Task161.c,50,0,claude,OurMethod
Task162.c,113,0,claude,OurMethod
Task163.c,35,0,claude,OurMethod
Task164.c,60,0,claude,OurMethod
Task165.c,55,0,claude,OurMethod
Task166.c,95,0,claude,OurMethod
Task167.c,20,0,claude,OurMethod
Task168.c,44,0,claude,OurMethod
Task169.c,97,0,claude,OurMethod
Task17.c,39,0,claude,OurMethod
Task170.c,38,0,claude,OurMethod
Task171.c,57,0,claude,OurMethod
Task172.c,74,0,claude,OurMethod
Task173.c,45,0,claude,OurMethod
Task174.c,69,0,claude,OurMethod
Task175.c,3,0,claude,OurMethod
Task176.c,75,0,claude,OurMethod
Task177.c,36,0,claude,OurMethod
Task178.c,33,0,claude,OurMethod
Task179.c,71,0,claude,OurMethod
Task18.c,31,0,claude,OurMethod
Task180.c,97,0,claude,OurMethod
Task181.c,120,0,claude,OurMethod
Task182.c,43,0,claude,OurMethod
Task183.c,33,0,claude,OurMethod
Task184.c,68,0,claude,OurMethod
Task185.c,55,0,claude,OurMethod
Task186.c,74,0,claude,OurMethod
Task187.c,15,0,claude,OurMethod
Task188.c,67,0,claude,OurMethod
Task189.c,0,0,claude,OurMethod
Task19.c,65,0,claude,OurMethod
Task190.c,100,0,claude,OurMethod
Task191.c,35,0,claude,OurMethod
Task192.c,28,0,claude,OurMethod
Task193.c,25,0,claude,OurMethod
Task194.c,87,0,claude,OurMethod
Task195.c,66,0,claude,OurMethod
Task196.c,35,0,claude,OurMethod
Task197.c,70,0,claude,OurMethod
Task198.c,39,0,claude,OurMethod
Task199.c,57,0,claude,OurMethod
Task2.c,44,0,claude,OurMethod
Task20.c,43,0,claude,OurMethod
Task21.c,76,0,claude,OurMethod
Task22.c,69,0,claude,OurMethod
Task23.c,31,0,claude,OurMethod
Task24.c,27,0,claude,OurMethod
Task25.c,62,0,claude,OurMethod
Task26.c,21,0,claude,OurMethod
Task27.c,34,0,claude,OurMethod
Task28.c,55,0,claude,OurMethod
Task29.c,49,0,claude,OurMethod
Task3.c,24,0,claude,OurMethod
Task30.c,29,0,claude,OurMethod
Task31.c,61,0,claude,OurMethod
Task32.c,38,0,claude,OurMethod
Task33.c,40,0,claude,OurMethod
Task34.c,29,0,claude,OurMethod
Task35.c,39,0,claude,OurMethod
Task36.c,89,0,claude,OurMethod
Task37.c,126,0,claude,OurMethod
Task38.c,84,0,claude,OurMethod
Task39.c,141,0,claude,OurMethod
Task4.c,29,0,claude,OurMethod
Task40.c,0,0,claude,OurMethod
Task41.c,52,0,claude,OurMethod
Task42.c,76,0,claude,OurMethod
Task43.c,0,0,claude,OurMethod
Task44.c,71,0,claude,OurMethod
Task45.c,75,0,claude,OurMethod
Task46.c,36,0,claude,OurMethod
Task47.c,41,0,claude,OurMethod
Task48.c,51,0,claude,OurMethod
Task49.c,0,0,claude,OurMethod
Task5.c,34,0,claude,OurMethod
Task50.c,69,0,claude,OurMethod
Task51.c,125,2,claude,OurMethod
Task52.c,41,1,claude,OurMethod
Task53.c,38,0,claude,OurMethod
Task54.c,27,0,claude,OurMethod
Task55.c,53,0,claude,OurMethod
Task56.c,69,0,claude,OurMethod
Task57.c,31,0,claude,OurMethod
Task58.c,28,0,claude,OurMethod
Task59.c,58,0,claude,OurMethod
Task6.c,34,0,claude,OurMethod
Task60.c,57,0,claude,OurMethod
Task61.c,56,0,claude,OurMethod
Task62.c,63,0,claude,OurMethod
Task63.c,64,0,claude,OurMethod
Task64.c,102,1,claude,OurMethod
Task65.c,65,1,claude,OurMethod
Task66.c,82,0,claude,OurMethod
Task67.c,127,0,claude,OurMethod
Task68.c,14,0,claude,OurMethod
Task69.c,50,1,claude,OurMethod
Task7.c,53,0,claude,OurMethod
Task70.c,58,0,claude,OurMethod
Task71.c,60,0,claude,OurMethod
Task72.c,89,0,claude,OurMethod
Task73.c,26,0,claude,OurMethod
Task74.c,39,0,claude,OurMethod
Task75.c,50,0,claude,OurMethod
Task76.c,90,1,claude,OurMethod
Task77.c,55,0,claude,OurMethod
Task78.c,60,0,claude,OurMethod
Task79.c,89,1,claude,OurMethod
Task8.c,29,0,claude,OurMethod
Task80.c,101,1,claude,OurMethod
Task81.c,64,0,claude,OurMethod
Task82.c,64,0,claude,OurMethod
Task83.c,128,1,claude,OurMethod
Task84.c,23,0,claude,OurMethod
Task85.c,52,0,claude,OurMethod
Task86.c,115,1,claude,OurMethod
Task87.c,48,0,claude,OurMethod
Task88.c,66,0,claude,OurMethod
Task89.c,57,0,claude,OurMethod
Task9.c,24,0,claude,OurMethod
Task90.c,130,0,claude,OurMethod
Task91.c,23,0,claude,OurMethod
Task92.c,63,0,claude,OurMethod
Task93.c,77,0,claude,OurMethod
Task94.c,75,0,claude,OurMethod
Task95.c,13,0,claude,OurMethod
Task96.c,67,0,claude,OurMethod
Task97.c,78,0,claude,OurMethod
Task98.c,45,0,claude,OurMethod
Task99.c,59,0,claude,OurMethod
Task0.c,45,0,llama31,CoT
Task1.c,22,0,llama31,CoT
Task10.c,20,0,llama31,CoT
Task100.c,47,0,llama31,CoT
Task101.c,18,0,llama31,CoT
Task102.c,24,0,llama31,CoT
Task103.c,30,0,llama31,CoT
Task104.c,16,0,llama31,CoT
Task105.c,43,0,llama31,CoT
Task106.c,72,0,llama31,CoT
Task107.c,12,0,llama31,CoT
Task108.c,85,0,llama31,CoT
Task109.c,30,0,llama31,CoT
Task11.c,17,0,llama31,CoT
Task110.c,43,0,llama31,CoT
Task111.c,0,0,llama31,CoT
Task112.c,0,0,llama31,CoT
Task113.c,19,0,llama31,CoT
Task114.c,54,0,llama31,CoT
Task115.c,26,0,llama31,CoT
Task116.c,19,0,llama31,CoT
Task117.c,70,0,llama31,CoT
Task118.c,57,0,llama31,CoT
Task119.c,27,0,llama31,CoT
Task12.c,35,0,llama31,CoT
Task120.c,32,0,llama31,CoT
Task121.c,35,0,llama31,CoT
Task122.c,65,0,llama31,CoT
Task123.c,64,0,llama31,CoT
Task124.c,13,0,llama31,CoT
Task125.c,38,0,llama31,CoT
Task126.c,25,0,llama31,CoT
Task127.c,55,0,llama31,CoT
Task128.c,24,0,llama31,CoT
Task129.c,41,1,llama31,CoT
Task13.c,26,0,llama31,CoT
Task130.c,35,0,llama31,CoT
Task131.c,42,0,llama31,CoT
Task132.c,22,0,llama31,CoT
Task133.c,87,0,llama31,CoT
Task134.c,50,0,llama31,CoT
Task135.c,25,0,llama31,CoT
Task136.c,15,0,llama31,CoT
Task137.c,33,0,llama31,CoT
Task138.c,49,0,llama31,CoT
Task139.c,13,0,llama31,CoT
Task14.c,33,0,llama31,CoT
Task140.c,30,0,llama31,CoT
Task141.c,22,0,llama31,CoT
Task142.c,20,0,llama31,CoT
Task143.c,37,0,llama31,CoT
Task144.c,70,0,llama31,CoT
Task145.c,25,0,llama31,CoT
Task146.c,22,0,llama31,CoT
Task147.c,45,0,llama31,CoT
Task148.c,51,0,llama31,CoT
Task149.c,79,0,llama31,CoT
Task15.c,30,0,llama31,CoT
Task150.c,93,0,llama31,CoT
Task151.c,108,0,llama31,CoT
Task152.c,76,0,llama31,CoT
Task153.c,74,0,llama31,CoT
Task154.c,78,0,llama31,CoT
Task155.c,59,0,llama31,CoT
Task156.c,46,0,llama31,CoT
Task157.c,19,0,llama31,CoT
Task158.c,79,0,llama31,CoT
Task159.c,36,0,llama31,CoT
Task16.c,22,0,llama31,CoT
Task160.c,47,0,llama31,CoT
Task161.c,50,0,llama31,CoT
Task162.c,96,0,llama31,CoT
Task163.c,41,0,llama31,CoT
Task164.c,34,0,llama31,CoT
Task165.c,56,0,llama31,CoT
Task166.c,67,0,llama31,CoT
Task167.c,15,0,llama31,CoT
Task168.c,16,0,llama31,CoT
Task169.c,91,0,llama31,CoT
Task17.c,34,0,llama31,CoT
Task170.c,62,0,llama31,CoT
Task171.c,61,0,llama31,CoT
Task172.c,33,0,llama31,CoT
Task173.c,34,0,llama31,CoT
Task174.c,48,0,llama31,CoT
Task175.c,53,0,llama31,CoT
Task176.c,53,0,llama31,CoT
Task177.c,33,0,llama31,CoT
Task178.c,36,0,llama31,CoT
Task179.c,79,0,llama31,CoT
Task18.c,29,0,llama31,CoT
Task180.c,106,0,llama31,CoT
Task181.c,90,0,llama31,CoT
Task182.c,29,0,llama31,CoT
Task183.c,26,0,llama31,CoT
Task184.c,44,0,llama31,CoT
Task185.c,46,0,llama31,CoT
Task186.c,72,0,llama31,CoT
Task187.c,46,0,llama31,CoT
Task188.c,41,0,llama31,CoT
Task189.c,0,0,llama31,CoT
Task19.c,45,0,llama31,CoT
Task190.c,62,0,llama31,CoT
Task191.c,29,0,llama31,CoT
Task192.c,34,0,llama31,CoT
Task193.c,34,0,llama31,CoT
Task194.c,50,0,llama31,CoT
Task195.c,48,0,llama31,CoT
Task196.c,87,0,llama31,CoT
Task197.c,37,0,llama31,CoT
Task198.c,34,0,llama31,CoT
Task199.c,48,0,llama31,CoT
Task2.c,39,0,llama31,CoT
Task20.c,24,0,llama31,CoT
Task21.c,51,0,llama31,CoT
Task22.c,54,0,llama31,CoT
Task23.c,22,0,llama31,CoT
Task24.c,1,0,llama31,CoT
Task25.c,23,0,llama31,CoT
Task26.c,26,0,llama31,CoT
Task27.c,34,0,llama31,CoT
Task28.c,31,0,llama31,CoT
Task29.c,35,0,llama31,CoT
Task3.c,30,0,llama31,CoT
Task30.c,46,0,llama31,CoT
Task31.c,35,0,llama31,CoT
Task32.c,19,0,llama31,CoT
Task33.c,38,0,llama31,CoT
Task34.c,21,0,llama31,CoT
Task35.c,22,0,llama31,CoT
Task36.c,21,0,llama31,CoT
Task37.c,73,0,llama31,CoT
Task38.c,0,0,llama31,CoT
Task39.c,22,0,llama31,CoT
Task4.c,22,0,llama31,CoT
Task40.c,26,0,llama31,CoT
Task41.c,21,0,llama31,CoT
Task42.c,66,0,llama31,CoT
Task43.c,14,0,llama31,CoT
Task44.c,23,0,llama31,CoT
Task45.c,29,0,llama31,CoT
Task46.c,35,0,llama31,CoT
Task47.c,0,0,llama31,CoT
Task48.c,103,0,llama31,CoT
Task49.c,36,0,llama31,CoT
Task5.c,24,0,llama31,CoT
Task50.c,36,0,llama31,CoT
Task51.c,67,0,llama31,CoT
Task52.c,30,0,llama31,CoT
Task53.c,64,0,llama31,CoT
Task54.c,48,0,llama31,CoT
Task55.c,21,0,llama31,CoT
Task56.c,31,0,llama31,CoT
Task57.c,15,0,llama31,CoT
Task58.c,20,0,llama31,CoT
Task59.c,39,0,llama31,CoT
Task6.c,37,0,llama31,CoT
Task60.c,39,0,llama31,CoT
Task61.c,34,0,llama31,CoT
Task62.c,30,0,llama31,CoT
Task63.c,42,0,llama31,CoT
Task64.c,33,1,llama31,CoT
Task65.c,33,0,llama31,CoT
Task66.c,21,0,llama31,CoT
Task67.c,28,0,llama31,CoT
Task68.c,50,0,llama31,CoT
Task69.c,18,0,llama31,CoT
Task7.c,117,0,llama31,CoT
Task70.c,26,0,llama31,CoT
Task71.c,0,0,llama31,CoT
Task72.c,51,1,llama31,CoT
Task73.c,37,0,llama31,CoT
Task74.c,29,0,llama31,CoT
Task75.c,19,0,llama31,CoT
Task76.c,38,1,llama31,CoT
Task77.c,0,0,llama31,CoT
Task78.c,16,0,llama31,CoT
Task79.c,41,0,llama31,CoT
Task8.c,25,0,llama31,CoT
Task80.c,61,2,llama31,CoT
Task81.c,31,0,llama31,CoT
Task82.c,37,0,llama31,CoT
Task83.c,35,0,llama31,CoT
Task84.c,19,0,llama31,CoT
Task85.c,27,0,llama31,CoT
Task86.c,47,1,llama31,CoT
Task87.c,38,0,llama31,CoT
Task88.c,33,0,llama31,CoT
Task89.c,47,0,llama31,CoT
Task9.c,32,0,llama31,CoT
Task90.c,59,0,llama31,CoT
Task91.c,35,0,llama31,CoT
Task92.c,34,0,llama31,CoT
Task93.c,51,0,llama31,CoT
Task94.c,61,0,llama31,CoT
Task95.c,13,0,llama31,CoT
Task96.c,51,0,llama31,CoT
Task97.c,61,0,llama31,CoT
Task98.c,20,0,llama31,CoT
Task99.c,29,0,llama31,CoT
Task0.c,46,0,gpt4o,CoT
Task1.c,21,0,gpt4o,CoT
Task10.c,18,0,gpt4o,CoT
Task100.c,36,0,gpt4o,CoT
Task101.c,24,0,gpt4o,CoT
Task102.c,32,0,gpt4o,CoT
Task103.c,30,0,gpt4o,CoT
Task104.c,23,0,gpt4o,CoT
Task105.c,63,2,gpt4o,CoT
Task106.c,72,0,gpt4o,CoT
Task107.c,12,0,gpt4o,CoT
Task108.c,67,0,gpt4o,CoT
Task109.c,22,0,gpt4o,CoT
Task11.c,17,0,gpt4o,CoT
Task110.c,20,0,gpt4o,CoT
Task111.c,0,0,gpt4o,CoT
Task112.c,0,0,gpt4o,CoT
Task113.c,39,0,gpt4o,CoT
Task114.c,30,0,gpt4o,CoT
Task115.c,23,0,gpt4o,CoT
Task116.c,17,0,gpt4o,CoT
Task117.c,43,0,gpt4o,CoT
Task118.c,43,0,gpt4o,CoT
Task119.c,25,0,gpt4o,CoT
Task12.c,34,0,gpt4o,CoT
Task120.c,33,0,gpt4o,CoT
Task121.c,26,0,gpt4o,CoT
Task122.c,53,0,gpt4o,CoT
Task123.c,77,0,gpt4o,CoT
Task124.c,55,0,gpt4o,CoT
Task125.c,30,0,gpt4o,CoT
Task126.c,31,0,gpt4o,CoT
Task127.c,32,0,gpt4o,CoT
Task128.c,29,0,gpt4o,CoT
Task129.c,40,1,gpt4o,CoT
Task13.c,24,0,gpt4o,CoT
Task130.c,19,0,gpt4o,CoT
Task131.c,19,0,gpt4o,CoT
Task132.c,12,0,gpt4o,CoT
Task133.c,33,0,gpt4o,CoT
Task134.c,75,0,gpt4o,CoT
Task135.c,49,0,gpt4o,CoT
Task136.c,32,0,gpt4o,CoT
Task137.c,34,0,gpt4o,CoT
Task138.c,78,0,gpt4o,CoT
Task139.c,22,0,gpt4o,CoT
Task14.c,29,0,gpt4o,CoT
Task140.c,30,0,gpt4o,CoT
Task141.c,27,0,gpt4o,CoT
Task142.c,18,0,gpt4o,CoT
Task143.c,35,0,gpt4o,CoT
Task144.c,54,0,gpt4o,CoT
Task145.c,29,0,gpt4o,CoT
Task146.c,22,0,gpt4o,CoT
Task147.c,22,0,gpt4o,CoT
Task148.c,55,0,gpt4o,CoT
Task149.c,61,0,gpt4o,CoT
Task15.c,38,0,gpt4o,CoT
Task150.c,70,0,gpt4o,CoT
Task151.c,73,0,gpt4o,CoT
Task152.c,94,0,gpt4o,CoT
Task153.c,45,0,gpt4o,CoT
Task154.c,64,0,gpt4o,CoT
Task155.c,46,0,gpt4o,CoT
Task156.c,48,0,gpt4o,CoT
Task157.c,18,0,gpt4o,CoT
Task158.c,37,0,gpt4o,CoT
Task159.c,30,0,gpt4o,CoT
Task16.c,18,0,gpt4o,CoT
Task160.c,80,1,gpt4o,CoT
Task161.c,46,0,gpt4o,CoT
Task162.c,36,0,gpt4o,CoT
Task163.c,30,0,gpt4o,CoT
Task164.c,45,0,gpt4o,CoT
Task165.c,48,0,gpt4o,CoT
Task166.c,42,0,gpt4o,CoT
Task167.c,14,0,gpt4o,CoT
Task168.c,22,0,gpt4o,CoT
Task169.c,44,0,gpt4o,CoT
Task17.c,32,0,gpt4o,CoT
Task170.c,46,0,gpt4o,CoT
Task171.c,51,0,gpt4o,CoT
Task172.c,48,0,gpt4o,CoT
Task173.c,42,0,gpt4o,CoT
Task174.c,48,0,gpt4o,CoT
Task175.c,0,0,gpt4o,CoT
Task176.c,50,0,gpt4o,CoT
Task177.c,39,0,gpt4o,CoT
Task178.c,38,0,gpt4o,CoT
Task179.c,56,0,gpt4o,CoT
Task18.c,21,0,gpt4o,CoT
Task180.c,93,0,gpt4o,CoT
Task181.c,112,0,gpt4o,CoT
Task182.c,30,0,gpt4o,CoT
Task183.c,25,0,gpt4o,CoT
Task184.c,67,0,gpt4o,CoT
Task185.c,46,0,gpt4o,CoT
Task186.c,81,0,gpt4o,CoT
Task187.c,63,0,gpt4o,CoT
Task188.c,53,0,gpt4o,CoT
Task189.c,58,0,gpt4o,CoT
Task19.c,48,0,gpt4o,CoT
Task190.c,32,0,gpt4o,CoT
Task191.c,45,0,gpt4o,CoT
Task192.c,22,0,gpt4o,CoT
Task193.c,23,0,gpt4o,CoT
Task194.c,53,0,gpt4o,CoT
Task195.c,75,0,gpt4o,CoT
Task196.c,53,0,gpt4o,CoT
Task197.c,38,0,gpt4o,CoT
Task198.c,27,0,gpt4o,CoT
Task199.c,39,0,gpt4o,CoT
Task2.c,61,0,gpt4o,CoT
Task20.c,21,0,gpt4o,CoT
Task21.c,46,0,gpt4o,CoT
Task22.c,45,0,gpt4o,CoT
Task23.c,19,0,gpt4o,CoT
Task24.c,27,0,gpt4o,CoT
Task25.c,48,0,gpt4o,CoT
Task26.c,21,0,gpt4o,CoT
Task27.c,36,0,gpt4o,CoT
Task28.c,26,0,gpt4o,CoT
Task29.c,28,0,gpt4o,CoT
Task3.c,26,0,gpt4o,CoT
Task30.c,43,0,gpt4o,CoT
Task31.c,32,0,gpt4o,CoT
Task32.c,19,0,gpt4o,CoT
Task33.c,31,0,gpt4o,CoT
Task34.c,28,0,gpt4o,CoT
Task35.c,21,0,gpt4o,CoT
Task36.c,22,0,gpt4o,CoT
Task37.c,30,0,gpt4o,CoT
Task38.c,15,0,gpt4o,CoT
Task39.c,27,0,gpt4o,CoT
Task4.c,23,0,gpt4o,CoT
Task40.c,45,0,gpt4o,CoT
Task41.c,19,0,gpt4o,CoT
Task42.c,51,0,gpt4o,CoT
Task43.c,60,0,gpt4o,CoT
Task44.c,17,0,gpt4o,CoT
Task45.c,20,0,gpt4o,CoT
Task46.c,57,0,gpt4o,CoT
Task47.c,0,0,gpt4o,CoT
Task48.c,64,0,gpt4o,CoT
Task49.c,25,0,gpt4o,CoT
Task5.c,22,0,gpt4o,CoT
Task50.c,42,0,gpt4o,CoT
Task51.c,30,1,gpt4o,CoT
Task52.c,84,2,gpt4o,CoT
Task53.c,68,0,gpt4o,CoT
Task54.c,20,0,gpt4o,CoT
Task55.c,21,0,gpt4o,CoT
Task56.c,20,0,gpt4o,CoT
Task57.c,21,0,gpt4o,CoT
Task58.c,24,0,gpt4o,CoT
Task59.c,27,0,gpt4o,CoT
Task6.c,17,0,gpt4o,CoT
Task60.c,36,0,gpt4o,CoT
Task61.c,23,0,gpt4o,CoT
Task62.c,24,0,gpt4o,CoT
Task63.c,76,0,gpt4o,CoT
Task64.c,62,1,gpt4o,CoT
Task65.c,26,0,gpt4o,CoT
Task66.c,41,0,gpt4o,CoT
Task67.c,52,0,gpt4o,CoT
Task68.c,37,0,gpt4o,CoT
Task69.c,15,0,gpt4o,CoT
Task7.c,87,0,gpt4o,CoT
Task70.c,34,0,gpt4o,CoT
Task71.c,26,0,gpt4o,CoT
Task72.c,44,1,gpt4o,CoT
Task73.c,24,0,gpt4o,CoT
Task74.c,30,0,gpt4o,CoT
Task75.c,17,0,gpt4o,CoT
Task76.c,73,1,gpt4o,CoT
Task77.c,38,1,gpt4o,CoT
Task78.c,49,0,gpt4o,CoT
Task79.c,30,0,gpt4o,CoT
Task8.c,17,0,gpt4o,CoT
Task80.c,0,0,gpt4o,CoT
Task81.c,49,0,gpt4o,CoT
Task82.c,26,0,gpt4o,CoT
Task83.c,31,1,gpt4o,CoT
Task84.c,20,0,gpt4o,CoT
Task85.c,30,0,gpt4o,CoT
Task86.c,32,1,gpt4o,CoT
Task87.c,40,0,gpt4o,CoT
Task88.c,47,0,gpt4o,CoT
Task89.c,32,0,gpt4o,CoT
Task9.c,21,0,gpt4o,CoT
Task90.c,62,0,gpt4o,CoT
Task91.c,52,0,gpt4o,CoT
Task92.c,39,0,gpt4o,CoT
Task93.c,47,0,gpt4o,CoT
Task94.c,50,0,gpt4o,CoT
Task95.c,11,0,gpt4o,CoT
Task96.c,53,0,gpt4o,CoT
Task97.c,47,0,gpt4o,CoT
Task98.c,31,0,gpt4o,CoT
Task99.c,39,0,gpt4o,CoT
Task0.c,67,1,gemini,CoT
Task1.c,22,0,gemini,CoT
Task10.c,22,0,gemini,CoT
Task100.c,42,0,gemini,CoT
Task101.c,21,0,gemini,CoT
Task102.c,45,0,gemini,CoT
Task103.c,30,0,gemini,CoT
Task104.c,32,0,gemini,CoT
Task105.c,45,1,gemini,CoT
Task106.c,8,0,gemini,CoT
Task107.c,33,0,gemini,CoT
Task108.c,48,0,gemini,CoT
Task109.c,22,0,gemini,CoT
Task11.c,20,0,gemini,CoT
Task110.c,41,0,gemini,CoT
Task111.c,0,0,gemini,CoT
Task112.c,0,0,gemini,CoT
Task113.c,41,0,gemini,CoT
Task114.c,53,0,gemini,CoT
Task115.c,34,0,gemini,CoT
Task116.c,12,0,gemini,CoT
Task117.c,0,0,gemini,CoT
Task118.c,38,0,gemini,CoT
Task119.c,67,0,gemini,CoT
Task12.c,39,0,gemini,CoT
